native_iteration,total_liquid_mass_kg,phase2_steamoutlet_flux_kg_s,ewf_film_mass_kg,active_ewf_wall_geometric_area_m2_static,ewf_wetted_area_m2_at_native_13586,ewf_velocity_area_weighted_average_m_s,ewf_maximum_film_thickness_mm
10658,63.0146276261825,-1.735714002671765,4.439974917790033,53.4369522992766,,67.64431489126292,0.275116617558524
10659,62.99802901504972,-1.733692168312603,4.440578421180552,53.4369522992766,,67.65171976044118,0.2751289866864681
10660,62.98794386173581,-1.734223596186456,4.441181570775282,53.4369522992766,,67.65912280116164,0.2751411229837686
10661,62.9729010989391,-1.730738111017684,4.441780107796049,53.4369522992766,,67.6664797982261,0.2751531137619168
10662,62.96682033650421,-1.737801666623507,4.442373105460776,53.4369522992766,,67.67377366887004,0.2751649590209126
10663,62.98251488830705,-1.736592475927579,4.442962668717596,53.4369522992766,,67.68102098443633,0.2751766878645867
10664,62.97772586535049,-1.731793898658635,4.443551690512228,53.4369522992766,,67.68825451521525,0.2751882129814476
10665,62.98287600085093,-1.731564726358722,4.444142503667194,53.4369522992766,,67.69549536038377,0.2751995634753257
10666,62.98505374700926,-1.737766638837256,4.444735499962874,53.4369522992766,,67.7027533577297,0.2752106520347297
10667,62.98551310260218,-1.739687406637048,4.445329566416278,53.4369522992766,,67.71002400789469,0.2752215368673205
10668,62.99217707564678,-1.734453191546383,4.445923722389696,53.4369522992766,,67.71730572604055,0.2752321306616068
10669,63.00782589573805,-1.735464931372136,4.446518082976654,53.4369522992766,,67.7246024335195,0.2752425498329103
10670,63.00028322256401,-1.739355093794846,4.447115752253886,53.4369522992766,,67.73194987394778,0.2752527943812311
10671,62.98657392348274,-1.736015096168385,4.447713366812831,53.4369522992766,,67.73928858461201,0.2752628934103996
10672,62.97224999846244,-1.733800398746575,4.448310000386073,53.4369522992766,,67.74660078347864,0.2752728760242462
10673,62.97731150502044,-1.737072838548368,4.448905479606996,53.4369522992766,,67.7538829107023,0.275282742222771
10674,63.00245688812434,-1.741393814444214,4.449499436794052,53.4369522992766,,67.76114480782451,0.2752924046944827
10675,62.99056824161353,-1.739848286006153,4.450093267001268,53.4369522992766,,67.76842028480353,0.2753018343355507
10676,62.99680895769378,-1.736226610333796,4.450686306048425,53.4369522992766,,67.77569261315881,0.2753110020421445
10677,62.99974311032633,-1.738329912993769,4.451279230982227,53.4369522992766,,67.78295979582478,0.2753198787104338
10678,63.02131748656126,-1.741217034261229,4.451873876099643,53.4369522992766,,67.7902381898366,0.2753285516519099
10679,63.02880431343513,-1.744465480974219,4.45247168749273,53.4369522992766,,67.79755260571247,0.2753370499704033
10680,63.02107715510062,-1.73864945273291,4.453073598331359,53.4369522992766,,67.80492682934066,0.2753454027697444
10681,63.00245717190897,-1.736501046651104,4.453674628478541,53.4369522992766,,67.81230798004849,0.2753536682575941
10682,62.99186016484512,-1.740290637945073,4.454269881172937,53.4369522992766,,67.81962638429319,0.2753617882262915
10683,62.98662432870351,-1.737338322557113,4.454860444504305,53.4369522992766,,67.82688068087361,0.2753697917796671
10684,63.00127653849576,-1.732305402659031,4.455449338415651,53.4369522992766,,67.83409646723473,0.27537762071006
10685,63.01162768967414,-1.738028697477962,4.456038820265317,53.4369522992766,,67.84130424537204,0.2753852459136397
10686,62.9972981117474,-1.74034247438331,4.456631719572474,53.4369522992766,,67.84854346754364,0.2753926091827452
10687,63.00473958374913,-1.739076139592187,4.45722644195086,53.4369522992766,,67.85578810188761,0.2753996814135462
10688,63.0159579216113,-1.734295499153047,4.457822868108083,53.4369522992766,,67.86305304919762,0.2754065208137035
10689,63.00502037548883,-1.734479945332429,4.458420743000051,53.4369522992766,,67.87034969196526,0.2754132146947086
10690,63.01081454425399,-1.742750199448492,4.459018535039709,53.4369522992766,,67.87766557291009,0.2754198503680527
10691,62.99327099675797,-1.738845916852468,4.459615871070577,53.4369522992766,,67.88499463688778,0.2754263987299055
10692,62.98665834095454,-1.735344445190098,4.460209689802558,53.4369522992766,,67.89227932517946,0.2754328306764364
10693,62.98640312326018,-1.734440327812401,4.46079702020096,53.4369522992766,,67.89946699212418,0.2754390879999846
10694,62.99328748885689,-1.736964186174747,4.461380067214304,53.4369522992766,,67.90657908733795,0.2754451415967196
10695,63.01504564838075,-1.739697877561137,4.461964884184658,53.4369522992766,,67.9136996961201,0.2754510205704719
10696,63.00542310359451,-1.73295854049662,4.462554884846805,53.4369522992766,,67.92088394735323,0.2754566667135805
10697,63.00148065480507,-1.734488061683538,4.463148107564464,53.4369522992766,,67.92811687393647,0.2754621091298759
10698,63.00898853160869,-1.737644234050906,4.463740959507033,53.4369522992766,,67.93535252782655,0.2754673769231886
10699,63.0167477857327,-1.739405758104016,4.464332415392278,53.4369522992766,,67.94257051854163,0.2754725283011794
10700,63.02427400527065,-1.738538059837373,4.464924629597517,53.4369522992766,,67.94979375146217,0.2754775050561875
10701,63.00756992489151,-1.732673089754452,4.465519959326341,53.4369522992766,,67.9570602733531,0.2754823071882129
10702,63.00211646103163,-1.738448305777519,4.466116981227483,53.4369522992766,,67.96434857361461,0.2754869638010859
10703,62.99569240047139,-1.734524452961058,4.466712946899405,53.4369522992766,,67.97161746686204,0.2754914748948067
10704,62.98979370302316,-1.734460638931167,4.467305857231464,53.4369522992766,,67.9788403699837,0.2754958695732057
10705,63.00505622161457,-1.737273680435884,4.467893416548016,53.4369522992766,,67.98599579324363,0.2755001478362828
10706,62.99908795334049,-1.732109674704666,4.468477300965961,53.4369522992766,,67.99311635804523,0.2755042805802077
10707,62.99910696504375,-1.733230235810384,4.469061359758342,53.4369522992766,,68.0002483264793,0.2755082678049803
10708,63.0137734289907,-1.732894007295336,4.469647047797295,53.4369522992766,,68.00740233243711,0.2755120513029397
10709,63.01906029706014,-1.729578935281864,4.470234741606688,53.4369522992766,,68.0145742161551,0.2755157183855772
10710,63.01158326020129,-1.732335912543075,4.470826165535043,53.4369522992766,,68.02178103016892,0.2755192690528929
10711,63.00173992821168,-1.733855218515595,4.471422215056544,53.4369522992766,,68.02903353644027,0.2755227033048868
10712,62.99587584545178,-1.733638262693936,4.472019220892681,53.4369522992766,,68.03629071754393,0.2755259920377284
10713,62.992756897006,-1.731898994700116,4.472612454418528,53.4369522992766,,68.0435013673171,0.2755291934590787
10714,62.98313418909378,-1.730027408334714,4.473202956250257,53.4369522992766,,68.05068422649998,0.2755321911536157
10715,62.97523937712808,-1.728482498775139,4.473791830445647,53.4369522992766,,68.05784608907959,0.2755350724328309
10716,62.98660323600206,-1.731911408966108,4.474378829991513,53.4369522992766,,68.06498043404369,0.2755377499852329
10717,63.00571526852982,-1.735169843168044,4.474963855648475,53.4369522992766,,68.07209001852401,0.2755402820184827
10718,63.0193244769526,-1.732734464705831,4.475550627494131,53.4369522992766,,68.07922547506776,0.2755426103249192
10719,63.02459882435218,-1.732620136129325,4.476140463650684,53.4369522992766,,68.08640389900887,0.275544764008373
10720,63.03158138660239,-1.735141276098542,4.476732688519364,53.4369522992766,,68.09361183693666,0.2755467430688441
10721,63.02114357363081,-1.734171114186467,4.477326156792239,53.4369522992766,,68.1008319760064,0.2755485475063324
10722,63.02028974353336,-1.736275985150751,4.4779193931361,53.4369522992766,,68.10804691299536,0.2755502355284989
10723,63.01223162633195,-1.730489114259108,4.478509955137264,53.4369522992766,,68.11522625480258,0.275551836239174
10724,62.99842092960046,-1.734403645862117,4.479098330263374,53.4369522992766,,68.1223764472835,0.2755533205345273
10725,63.01100248215292,-1.736903635564675,4.479685907585363,53.4369522992766,,68.12951114540581,0.2755546884145588
10726,63.00723066773151,-1.732278009697549,4.480273463682867,53.4369522992766,,68.13664465192379,0.2755558816716075
10727,63.01351150821402,-1.726598927174868,4.480862276544809,53.4369522992766,,68.14378325173608,0.275556871201843
10728,63.00253779375963,-1.732898027927216,4.481452725499454,53.4369522992766,,68.15092872165022,0.2755576279014349
10729,62.99081132742953,-1.734605557126348,4.482043723670679,53.4369522992766,,68.15807970536751,0.2755581808742136
10730,62.9949692881211,-1.727299143263712,4.482633232512454,53.4369522992766,,68.16521859126563,0.27555861743167037
10731,63.02089992190743,-1.735477403934794,4.48322198322456,53.4369522992766,,68.17235329828495,0.2755589666776359
10732,63.00550379542047,-1.73262771043742,4.483813485426341,53.4369522992766,,68.17953178426768,0.2755591995082796
10733,62.99263559865858,-1.731892933705857,4.484405458046287,53.4369522992766,,68.18671590151094,0.2755592577159405
10734,62.9888829923873,-1.729304679784039,4.484994998394195,53.4369522992766,,68.19386385663904,0.2755591704044491
10735,63.01276741259451,-1.736719621984602,4.485581658019477,53.4369522992766,,68.20097342670152,0.2755589375738055
10736,63.0211540606584,-1.738108497983549,4.486168780293583,53.4369522992766,,68.20809716509459,0.2755585301201791
10737,63.00792434934791,-1.733409075204194,4.48675901036664,53.4369522992766,,68.21526514909205,0.2755579189397395
10738,62.99582092484521,-1.729855175100839,4.487351091065902,53.4369522992766,,68.22245101200112,0.2755571040324867
10739,62.99156112878084,-1.736457600337226,4.487942553277258,53.4369522992766,,68.229614845719,0.2755560853984207
10740,62.99606972958911,-1.733471988007413,4.488532796415919,53.4369522992766,,68.23674711883746,0.2755549794528633
10741,63.00543734449094,-1.731276663943525,4.489121397894689,53.4369522992766,,68.24384633999279,0.2755537861958146
10742,63.00476200463638,-1.731119614446665,4.489710934925837,53.4369522992766,,68.25096060932958,0.2755524765234441
10743,63.00718422466219,-1.737964499175985,4.490301500823787,53.4369522992766,,68.25810160994786,0.2755510213319212
10744,63.00971798521964,-1.732901844165809,4.490892341769909,53.4369522992766,,68.26526445921837,0.2755494206212461
10745,62.99957227837176,-1.729781391375797,4.491483270588116,53.4369522992766,,68.27244190794143,0.2755476161837578
10746,62.99672897400369,-1.733931849851838,4.492072633018314,53.4369522992766,,68.27959795234376,0.2755456662271172
10747,63.00536190134279,-1.734992629595362,4.492659897628905,53.4369522992766,,68.28671856224337,0.2755435416474938
10748,63.00283965641789,-1.73407779285065,4.493245184704759,53.4369522992766,,68.29380255808765,0.27554132975637907
10749,62.9979070301243,-1.730136113752864,4.493829788660626,53.4369522992766,,68.30086680292442,0.2755390014499426
10750,62.99190645677585,-1.730330570628624,4.494415815500752,53.4369522992766,,68.30793882974224,0.2755365276243538
10751,62.9828658054122,-1.73132935340861,4.495003294812609,53.4369522992766,,68.31502450964454,0.2755339082796127
10752,62.98708434086068,-1.731435714683235,4.495591470721619,53.4369522992766,,68.32211467098269,0.2755312016233802
10753,63.00068010857184,-1.732976066287956,4.496180101958982,53.4369522992766,,68.32921112045182,0.2755283785518259
10754,63.02732442816342,-1.738266965575908,4.496770652893263,53.4369522992766,,68.33634106119094,0.2755254099611193
10755,63.01258707043023,-1.737226618536377,4.497363377539902,53.4369522992766,,68.3435179841574,0.27552226674743
10756,63.00274953823447,-1.731802037793937,4.497956056482616,53.4369522992766,,68.3507068591252,0.2755189198069274
10757,62.9938340824762,-1.729465628734593,4.498545234059978,53.4369522992766,,68.3578555311265,0.2755154564511031
10758,62.98598493901643,-1.732900603462668,4.499130290052962,53.4369522992766,,68.36494920477209,0.2755119057837874
10759,62.98819164246156,-1.733704667916888,4.49971214417002,53.4369522992766,,68.37199054377119,0.2755082969088107
10760,62.99158572365577,-1.729949907678207,4.500293241347646,53.4369522992766,,68.37900546954172,0.2755045425146818
10761,62.98710241419222,-1.730702836999948,4.500875556188404,53.4369522992766,,68.38601937268065,0.27550070080906147
10762,62.98506669079055,-1.731286847774852,4.501459624981111,53.4369522992766,,68.39304461863806,0.275496713584289
10763,62.99498396582274,-1.732398286284071,4.502046958305861,53.4369522992766,,68.40010487166631,0.2754925517365336
10764,63.0043724128078,-1.732452785312308,4.502639730999285,53.4369522992766,,68.40723125553077,0.2754882734734565
10765,62.99350895819268,-1.731062961360193,4.50323480858556,53.4369522992766,,68.41439559707895,0.2754837914835662
10766,62.97573819722771,-1.736148647810041,4.503826051679376,53.4369522992766,,68.42152883682296,0.275479193078354
10767,62.96397265093624,-1.734207598665608,4.504411019997356,53.4369522992766,,68.4285943002928,0.2754744491539896
10768,62.96561433100997,-1.730822363597313,4.504990643459074,53.4369522992766,,68.43558914301946,0.2754696179181337
10769,62.9853121375648,-1.733111646216204,4.505571029036075,53.4369522992766,,68.4425872534013,0.2754646993707865
10770,62.99023545143896,-1.738370505100826,4.506154722452981,53.4369522992766,,68.44961823997171,0.2754596062004566
10771,62.99433751772036,-1.733387009966858,4.506740360363175,53.4369522992766,,68.45666467300823,0.275454338407144
10772,63.00461065726603,-1.732962585829326,4.507326457507248,53.4369522992766,,68.46371350374717,0.2754488668870181
10773,63.0211123695567,-1.735952748529058,4.507913172374218,53.4369522992766,,68.47077173339814,0.275443191640079
10774,62.99397169997836,-1.735462893852391,4.508502309024126,53.4369522992766,,68.47786651804195,0.2754373999778181
10775,62.99217840719197,-1.736142979537807,4.509093249551116,53.4369522992766,,68.48497816039797,0.2754315210040659
10776,62.98478119872444,-1.731862392484098,4.509682712965281,53.4369522992766,,68.49206644063952,0.2754256129264832
10777,62.98214593293351,-1.732274134299116,4.510267714394278,53.4369522992766,,68.49909665472424,0.2754196175374091
10778,62.97385435814352,-1.734856687696653,4.510847751538588,53.4369522992766,,68.50606736731268,0.2754134475253522
10779,62.97985650927763,-1.732193122897106,4.511426555988457,53.4369522992766,,68.5130261627892,0.2754071610979736
10780,62.99907681586903,-1.732158319609662,4.512007908576057,53.4369522992766,,68.52001915907185,0.2754006709437817
10781,62.98886506568725,-1.731793605524646,4.512592968989285,53.4369522992766,,68.52705826802432,0.2753940061666071
10782,62.99457709249668,-1.735006403008465,4.513179802993109,53.4369522992766,,68.53411230584348,0.2753871958702803
10783,62.98949975374208,-1.731423556846393,4.513766682018181,53.4369522992766,,68.54115687841423,0.2753802691586316
10784,63.00177484758356,-1.736041048724335,4.514353146816711,53.4369522992766,,68.54818938252654,0.2753732551354915
10785,62.99001903737201,-1.733867905472557,4.514938374602698,53.4369522992766,,68.55521368358345,0.2753661246970296
10786,62.98805311331276,-1.733020960820365,4.515522171219596,53.4369522992766,,68.56223196485851,0.2753715089056641
10787,62.98892805653881,-1.73332937375834,4.516103840380091,53.4369522992766,,68.56922578972461,0.2753787848632783
10788,62.99823125450455,-1.733326336131435,4.516685387038542,53.4369522992766,,68.57621065132261,0.2753859444055706
10789,63.0065429104372,-1.732188819811306,4.517269339523244,53.4369522992766,,68.58321648451678,0.2753930166363716
10790,63.01622598056658,-1.734675125105498,4.517857329732776,53.4369522992766,,68.59026972090494,0.2754000015556812
10791,62.98741589240613,-1.734008619662404,4.518447368153712,53.4369522992766,,68.5973516851389,0.275406870059669
10792,62.98652791928716,-1.736490782322083,4.519034052833171,53.4369522992766,,68.60439209569886,0.275413622148335
10793,63.00840352579167,-1.738007003271138,4.519615413734552,53.4369522992766,,68.61136532713184,0.2754202287178487
10794,63.02984418998481,-1.742978710703323,4.520197102500263,53.4369522992766,,68.6183459969357,0.2754266897682101
10795,63.03511398084692,-1.733087526215539,4.520783079318326,53.4369522992766,,68.62539028667814,0.2754330344032496
10796,63.01999627788743,-1.734998036386864,4.521370952405922,53.4369522992766,,68.63245934231239,0.2754392626229674
10797,62.99208460754163,-1.737791016113722,4.521958671462715,53.4369522992766,,68.63951988997496,0.2754454035311937
10798,62.97460931065963,-1.735806957254758,4.522543733388401,53.4369522992766,,68.64653442895637,0.2754514862317592
10799,62.97381417748226,-1.734347538907918,4.523124413580418,53.4369522992766,,68.65348452061419,0.2754575107246637
10800,63.00064461254567,-1.737888946674944,4.523703246854669,53.4369522992766,,68.66040679752729,0.2754634188022465
10801,63.02347853457616,-1.738700597154041,4.524284420305906,53.4369522992766,,68.66735911828862,0.2754691813606769
10802,63.06298791666168,-1.742347209669732,4.524871030088748,53.4369522992766,,68.6743784927935,0.2754747401922941
10803,63.03131325455195,-1.739215242193154,4.525464950888085,53.4369522992766,,68.6815018805007,0.2754801535047591
10804,63.00326325875348,-1.739622896962076,4.526059794910887,53.4369522992766,,68.68863891048355,0.2754854212980717
10805,63.00382306327653,-1.738758937264363,4.526648765475976,53.4369522992766,,68.69570144549058,0.2754906308837235
10806,63.03317886798011,-1.745113412218069,4.527231155515603,53.4369522992766,,68.70268837317498,0.2754958113655448
10807,63.02369585129037,-1.736533603122315,4.527812275868178,53.4369522992766,,68.70967127551828,0.2755009627435356
10808,63.01209529486531,-1.735519011270133,4.528394722088594,53.4369522992766,,68.71665805473589,0.2755059686023742
10809,63.01475404050977,-1.741925282199861,4.528977463971255,53.4369522992766,,68.72362857055147,0.27551085804589087
10810,63.0197639668902,-1.741521718421966,4.529560798182375,53.4369522992766,,68.73059137257063,0.2755156019702554
10811,63.00521701262665,-1.737557651983313,4.530146718893823,53.4369522992766,,68.73758316957945,0.275520229479298
10812,63.00040759929958,-1.738822930283926,4.530733812670538,53.4369522992766,,68.74458938763537,0.2755247405730188
10813,63.00897222888834,-1.735769878310184,4.531318576210049,53.4369522992766,,68.75157409509758,0.2755291643552482
10814,62.99034649215129,-1.737572420069958,4.531901729708052,53.4369522992766,,68.75855310896515,0.2755335008259863
10815,62.9992528910047,-1.742439082157096,4.532484385258273,53.4369522992766,,68.76552683607346,0.2755377499852329
10816,63.00197451836988,-1.738129103322757,4.533066689482162,53.4369522992766,,68.77249503037842,0.2755418827291578
10817,63.00025177871157,-1.735654909893651,4.533649208920066,53.4369522992766,,68.77946164887837,0.2755459281615913
10818,62.98937747523113,-1.734525888421155,4.534230586916746,53.4369522992766,,68.78641438627307,0.275549857178703
10819,62.98550519018062,-1.735894556165266,4.534809667162921,53.4369522992766,,68.79334248803403,0.2755536988843232
10820,62.99719092826292,-1.736594170161835,4.53538701254003,53.4369522992766,,68.80024758396877,0.2755574532784522
10821,63.01270641270433,-1.735056130200906,4.53596686544243,53.4369522992766,,68.80718123583847,0.2755610621534288
10822,63.01747601464001,-1.737973706367116,4.536551471931073,53.4369522992766,,68.81417284500368,0.2755645837169141
10823,63.02097257476483,-1.738084210505711,4.537137031152477,53.4369522992766,,68.82117044061933,0.2755679306574166
10824,63.01572324153152,-1.736104783342302,4.537722757470013,53.4369522992766,,68.82816487158435,0.2755711902864277
10825,63.01322356350586,-1.733793077322182,4.538309235773283,53.4369522992766,,68.83516091993441,0.2755743626039475
10826,63.02058309916767,-1.734922804399993,4.538895915409295,53.4369522992766,,68.84215304645386,0.2755775058176368
10827,63.01382849833399,-1.73275970277091,4.539482395567143,53.4369522992766,,68.84914790155801,0.2755805617198348
10828,63.00165732962513,-1.735304424660733,4.540065986989115,53.4369522992766,,68.85611932385818,0.2755835303105414
10829,62.98865428113146,-1.734673871768889,4.54064595648506,53.4369522992766,,68.86305536733938,0.2755863533820957
10830,62.98228896161549,-1.734822697302734,4.541222209777622,53.4369522992766,,68.86993890266791,0.2755890309344977
10831,63.00728072392562,-1.732096536104811,4.54179686707162,53.4369522992766,,68.87679269155171,0.2755916211754084
10832,63.02489029899374,-1.734955996246998,4.542373196828983,53.4369522992766,,68.88366650427116,0.2755940658971667
10833,63.02987520674336,-1.737075458377247,4.542955892668137,53.4369522992766,,68.89061958491911,0.2755964524112642
10834,63.02872989833778,-1.732231967983558,4.543542543328,53.4369522992766,,68.89760882362596,0.2755986934062093
10835,63.01250677805012,-1.73146192818198,4.544128577143296,53.4369522992766,,68.90458607663378,0.2756008470896631
10836,63.00749909235523,-1.736272313860381,4.544712247861129,53.4369522992766,,68.91153881239565,0.2756029716692865
10837,63.01355526307461,-1.736955490935378,4.545293194095846,53.4369522992766,,68.91846141453398,0.2756050089374185
10838,63.00616423420201,-1.731577786915227,4.545874072542452,53.4369522992766,,68.92538668412463,0.2756069879978895
10839,62.99819768589687,-1.729351511452795,4.546455993871449,53.4369522992766,,68.93232037861526,0.2756088506430387
10840,62.98861352356739,-1.73279539563902,4.547037495199078,53.4369522992766,,68.93923811044955,0.2756105968728662
10841,62.9865177277354,-1.733786621131824,4.54761491420969,53.4369522992766,,68.9460990742866,0.2756122266873717
10842,62.99704324536749,-1.731431769254665,4.548188910060717,53.4369522992766,,68.95292595620936,0.2756137400865555
10843,63.02317018883056,-1.733435657102817,4.54876248399961,53.4369522992766,,68.95975689448969,0.2756151370704174
10844,63.0166866751956,-1.732642444492673,4.549339800025212,53.4369522992766,,68.96663788379658,0.275616446742788
10845,63.03303713689213,-1.735333235701863,4.549922061061544,53.4369522992766,,68.97357088239875,0.2756176982074976
10846,63.01892598751999,-1.731058657146289,4.550508102132317,53.4369522992766,,68.98054576077512,0.2756188623607159
10847,63.02633131298914,-1.739314248704654,4.551093270678381,53.4369522992766,,68.98751176033018,0.2756199392024428
10848,63.01710565150293,-1.731654202606056,4.55167507294475,53.4369522992766,,68.99445188728745,0.2756208996288478
10849,63.00752764318759,-1.730012636317428,4.552254567098633,53.4369522992766,,69.00136615388894,0.2756217727437615
10850,63.00593637884003,-1.734769785943548,4.552832713156864,53.4369522992766,,69.008253952315,0.2756225585471839
10851,62.99633283338605,-1.734485561583285,4.553410277691405,53.4369522992766,,69.01511413488434,0.2756232570391148
10852,62.99926357562522,-1.728785526145374,4.553988101795222,53.4369522992766,,69.02196254286314,0.275623839115724
10853,63.00110315357063,-1.732570747702276,4.554565136177517,53.4369522992766,,69.02880308982485,0.2756243629846722
10854,63.02545194508043,-1.738614597777365,4.555141722621191,53.4369522992766,,69.03565270369799,0.2756247704382986
10855,63.01135722124103,-1.736357540478309,4.55572076649314,53.4369522992766,,69.04254574501725,0.2756250905804336
10856,63.01817884518914,-1.733803656584165,4.556303115380468,53.4369522992766,,69.0494742708833,0.2756252652034163
10857,63.00945948198805,-1.730706858092105,4.556887171494586,53.4369522992766,,69.05641509877294,0.2756253525149077
10858,62.99553445901599,-1.733964298482404,4.557469704195531,53.4369522992766,,69.06333261455435,0.2756253525149077
10859,62.99484862718688,-1.735262257012765,4.558047310153342,53.4369522992766,,69.07019500984158,0.2756252652034163
10860,63.01307877350206,-1.731073765030745,4.558620757070249,53.4369522992766,,69.07701674709203,0.2756251487880945
10861,63.00432943450603,-1.729403970638537,4.559193186349907,53.4369522992766,,69.08382890964211,0.2756249450612813
10862,62.99213986116594,-1.734158501729958,4.559767541278668,53.4369522992766,,69.0906515967917,0.2756246249191463
10863,62.99377558917982,-1.730937117014407,4.560344777129872,53.4369522992766,,69.09748839590927,0.2756242174655199
10864,63.01510862827089,-1.733802914739134,4.560923192652753,53.4369522992766,,69.10432915253467,0.2756236935965717
10865,63.01698999994461,-1.733834841255187,4.561503676648645,53.4369522992766,,69.11120506065096,0.2756230242084712
10866,63.00837226990541,-1.736516833562881,4.562085777278008,53.4369522992766,,69.11810525536984,0.2756222384050488
10867,63.01083359583736,-1.735120475387395,4.562668500624289,53.4369522992766,,69.12501262004216,0.2756213652901351
10868,63.01097200372226,-1.73164038292115,4.56325192826723,53.4369522992766,,69.13193005098726,0.2756204339675605
10869,63.00365754239057,-1.733926209506425,4.563834190795026,53.4369522992766,,69.13884152136791,0.275619444437325
10870,62.99374211844683,-1.731586094567322,4.564412003025359,53.4369522992766,,69.14570971722566,0.2756183966994286
10871,62.9886500690032,-1.731690201067471,4.564985211030825,53.4369522992766,,69.15252711259889,0.2756172907538712
10872,63.0140275711936,-1.736707588599969,4.565556627240063,53.4369522992766,,69.15931604453576,0.2756160974968225
10873,63.00012552126721,-1.733354636974944,4.566131280482466,53.4369522992766,,69.16613592009404,0.2756147587206215
10874,62.99716934111912,-1.732098804863749,4.566709647693424,53.4369522992766,,69.172976047241,0.2756132744252682
10875,62.99293271792182,-1.727482696949382,4.567289053630365,53.4369522992766,,69.17981808661057,0.2756116737145931
10876,62.98348689073593,-1.731807209317843,4.567869123469276,53.4369522992766,,69.18667357080318,0.2756099856924266
10877,62.98526654353128,-1.732672712253884,4.568448904419284,53.4369522992766,,69.19352809165193,0.2756082976702601
10878,62.98065503532327,-1.734914421972571,4.569029222740465,53.4369522992766,,69.20039200343739,0.2756066096480936
10879,62.97659696316946,-1.734329395411625,4.569609131343768,53.4369522992766,,69.2072522876018,0.2756048343144357
10880,62.9747237664231,-1.731212176179635,4.570186792722889,53.4369522992766,,69.21408886826768,0.2756029134616256
10881,62.9820650497498,-1.734795225553758,4.570760427877324,53.4369522992766,,69.22088082756476,0.2756008470896631
10882,63.00569304882416,-1.737264407553795,4.571332272362478,53.4369522992766,,69.22765569524952,0.2755986351985484
10883,62.99910499925175,-1.729452897828088,4.57190604282297,53.4369522992766,,69.2344608756149,0.2755963068921119
10884,62.9986510441624,-1.73124110972583,4.572483386610285,53.4369522992766,,69.24131198151701,0.2755939494818449
10885,62.99483558054886,-1.734299787998531,4.573061977635959,53.4369522992766,,69.2481741835234,0.275591533863917
10886,62.99250936920222,-1.73413950899814,4.573640699554952,53.4369522992766,,69.25502651577182,0.27558908914215857
10887,62.97937366503925,-1.729566364247659,4.574218591189043,53.4369522992766,,69.26185203839196,0.2755866153165698
10888,62.98194928879458,-1.730596724564602,4.574795065603682,53.4369522992766,,69.26864115440524,0.2755840832833201
10889,62.99944317073214,-1.735052661910209,4.575370028295812,53.4369522992766,,69.27540611888621,0.2755995083134621
10890,62.99282064269807,-1.734747694104495,4.575945714825478,53.4369522992766,,69.28219643415699,0.2756157191470265
10891,62.99302055949455,-1.732779679646765,4.576521072828823,53.4369522992766,,69.28900282142763,0.2756317262537777
10892,63.00329716371324,-1.733866706752581,4.577096438397775,53.4369522992766,,69.29582522394561,0.2756476460490376
10893,63.02314851180621,-1.738866645359438,4.577672608435791,53.4369522992766,,69.30266035450717,0.2756634494289756
10894,63.00875829668423,-1.737855424231501,4.578250556920855,53.4369522992766,,69.30951495278008,0.2756791946012527
10895,63.00186477057723,-1.728388843022331,4.578830370156211,53.4369522992766,,69.3163813619765,0.2756948524620384
10896,63.00862301322029,-1.732348209308745,4.579410503021062,53.4369522992766,,69.32323080901934,0.2757104521151632
10897,62.99528828680896,-1.737889526649789,4.57998970536652,53.4369522992766,,69.33006069477148,0.2757259644567966
10898,62.99231917981297,-1.737643032631419,4.580564974273824,53.4369522992766,,69.3368377779716,0.2757413894869387
10899,62.97940999895027,-1.730099200019901,4.581136961980413,53.4369522992766,,69.34357738724343,0.2757567272055894
10900,63.00100526888254,-1.732951396806503,4.581709254068415,53.4369522992766,,69.35032448447897,0.2757719194050878
10901,63.0108187124964,-1.733682599955717,4.582284900403719,53.4369522992766,,69.35712071901536,0.2757869951892644
10902,63.00363135905594,-1.736108776671979,4.582864817870904,53.4369522992766,,69.36397036972348,0.2758019545581192
10903,63.00411531198549,-1.733309855208512,4.583443842625444,53.4369522992766,,69.37081378855511,0.2758167975116521
10904,63.00326609992436,-1.73805219944452,4.58401846870092,53.4369522992766,,69.37760949068758,0.2758315240498632
10905,63.01812998704136,-1.740350750312947,4.584590862814515,53.4369522992766,,69.38437475669781,0.2758461923804134
10906,63.00502127309188,-1.731976464510222,4.585165400972786,53.4369522992766,,69.39116215727164,0.2758607442956418
10907,63.01704126778042,-1.732053889304198,4.585741401550289,53.4369522992766,,69.39795471901546,0.2758751797955483
10908,63.00050131317946,-1.734162218370963,4.586317062562721,53.4369522992766,,69.40473373464589,0.2758895570877939
10909,62.98504358350188,-1.734035668851698,4.586891094433692,53.4369522992766,,69.41149173812316,0.2759038179647177
10910,62.99204344186661,-1.734874436375865,4.587463421866666,53.4369522992766,,69.41823325018426,0.2759180206339806
10911,63.00844104811585,-1.736713296773805,4.588036480622955,53.4369522992766,,69.42499095196096,0.2759321359917521
10912,63.02951861111822,-1.738435592859764,4.588611111683457,53.4369522992766,,69.43176991223437,0.2759461058303714
10913,63.01806201119785,-1.732797616308697,4.589186691548847,53.4369522992766,,69.43856467368006,0.2759599301498383
10914,63.02348446348846,-1.735788729432522,4.58976237062075,53.4369522992766,,69.44535597479445,0.275973608950153
